Time	Force
1.29110	-465.13256
1.29115	-467.41125
1.29120	-452.82760
1.29125	-466.72764
1.29130	-456.24564
1.29135	-470.37356
1.29140	-461.94238
1.29145	-469.23421
1.29150	-469.68995
1.29155	-460.11943
1.29160	-472.42438
1.29165	-445.76364
1.29170	-465.81617
1.29175	-469.68995
1.29180	-461.25877
1.29185	-443.71282
1.29190	-471.51291
1.29195	-462.39812
1.29200	-473.79160
1.29205	-446.44725
1.29210	-455.10630
1.29215	-472.19651
1.29220	-455.78990
1.29225	-466.04404
1.29230	-472.42438
1.29235	-472.88012
1.29240	-450.32103
1.29245	-463.08173
1.29250	-460.80304
1.29255	-467.63912
1.29260	-460.80304
1.29265	-466.95551
1.29270	-449.86530
1.29275	-465.81617
1.29280	-458.06860
1.29285	-474.93095
1.29290	-464.44895
1.29295	-455.78990
1.29300	-476.07030
1.29305	-452.82760
1.29310	-473.79160
1.29315	-464.67682
1.29320	-447.58660
1.29325	-476.52604
1.29330	-462.39812
1.29335	-476.75391
1.29340	-465.58830
1.29345	-476.98178
1.29350	-451.23251
1.29355	-474.70308
1.29360	-458.06860
1.29365	-477.66538
1.29370	-455.56203
1.29375	-479.48834
1.29380	-463.53747
1.29385	-458.06860
1.29390	-467.86699
1.29395	-469.91782
1.29400	-468.55060
1.29405	-480.62769
1.29410	-464.67682
1.29415	-479.26047
1.29420	-461.03090
1.29425	-471.51291
1.29430	-477.43751
1.29435	-481.08343
1.29440	-465.36043
1.29445	-482.67852
1.29450	-455.78990
1.29455	-480.62769
1.29460	-469.68995
1.29465	-457.15712
1.29470	-481.53917
1.29475	-458.06860
1.29480	-481.31130
1.29485	-460.57517
1.29490	-476.52604
1.29495	-455.10630
1.29500	-470.37356
1.29505	-484.27360
1.29510	-461.25877
1.29515	-481.31130
1.29520	-478.57686
1.29525	-481.99491
1.29530	-464.22108
1.29535	-469.23421
1.29540	-461.48664
1.29545	-481.99491
1.29550	-476.98178
1.29555	-484.27360
1.29560	-466.95551
1.29565	-482.22278
1.29570	-475.15882
1.29575	-481.08343
1.29580	-462.85386
1.29585	-480.85556
1.29590	-472.65225
1.29595	-483.58999
1.29600	-482.67852
1.29605	-476.52604
1.29610	-484.04573
1.29615	-483.13425
1.29620	-477.89325
1.29625	-484.50147
1.29630	-463.08173
1.29635	-484.04573
1.29640	-471.96864
1.29645	-484.95721
1.29650	-483.81786
1.29655	-464.67682
1.29660	-485.18508
1.29665	-458.52434
1.29670	-485.18508
1.29675	-464.67682
1.29680	-472.88012
1.29685	-486.55230
1.29690	-466.27191
1.29695	-481.08343
1.29700	-459.43582
1.29705	-479.94408
1.29710	-486.55230
1.29715	-486.55230
1.29720	-485.18508
1.29725	-464.67682
1.29730	-475.61456
1.29735	-487.46378
1.29740	-464.44895
1.29745	-487.46378
1.29750	-466.04404
1.29755	-489.05886
1.29760	-468.55060
1.29765	-487.46378
1.29770	-487.91952
1.29775	-476.75391
1.29780	-474.01947
1.29785	-482.90638
1.29790	-484.04573
1.29795	-483.13425
1.29800	-489.97034
1.29805	-475.61456
1.29810	-483.36212
1.29815	-489.28673
1.29820	-476.07030
1.29825	-491.10969
1.29830	-466.49977
1.29835	-491.56543
1.29840	-478.57686
1.29845	-492.47691
1.29850	-469.00634
1.29855	-489.28673
1.29860	-470.60143
1.29865	-482.90638
1.29870	-492.24904
1.29875	-476.98178
1.29880	-465.13256
1.29885	-491.10969
1.29890	-469.23421
1.29895	-484.95721
1.29900	-491.79330
1.29905	-464.67682
1.29910	-490.19821
1.29915	-478.12112
1.29920	-466.04404
1.29925	-490.65395
1.29930	-469.46208
1.29935	-492.70478
1.29940	-493.61626
1.29945	-479.03260
1.29950	-470.60143
1.29955	-487.46378
1.29960	-493.38839
1.29965	-487.46378
1.29970	-480.62769
1.29975	-493.38839
1.29980	-466.49977
1.29985	-475.38669
1.29990	-492.47691
1.29995	-485.64082
1.30000	-492.47691
1.30005	-474.47521
1.30010	-492.93265
1.30015	-482.45065
1.30020	-492.47691
1.30025	-480.17195
1.30030	-491.79330
1.30035	-487.00804
1.30040	-493.84412
1.30045	-491.56543
1.30050	-490.88182
1.30055	-480.62769
1.30060	-490.88182
1.30065	-490.42608
1.30070	-484.72934
1.30075	-494.75560
1.30080	-496.35069
1.30085	-473.33586
1.30090	-497.03430
1.30095	-484.72934
1.30100	-497.94578
1.30105	-474.70308
1.30110	-496.57856
1.30115	-475.38669
1.30120	-499.08513
1.30125	-479.94408
1.30130	-498.62939
1.30135	-481.99491
1.30140	-497.71791
1.30145	-478.80473
1.30150	-499.99660
1.30155	-496.12282
1.30160	-498.17365
1.30165	-499.76873
1.30170	-474.47521
1.30175	-499.99660
1.30180	-497.94578
1.30185	-494.98347
1.30190	-497.94578
1.30195	-474.01947
1.30200	-499.99660
1.30205	-473.33586
1.30210	-500.22447
1.30215	-485.86869
1.30220	-499.76873
1.30225	-474.01947
1.30230	-488.14739
1.30235	-499.08513
1.30240	-480.17195
1.30245	-474.70308
1.30250	-493.38839
1.30255	-472.65225
1.30260	-493.61626
1.30265	-487.46378
1.30270	-496.12282
1.30275	-500.22447
1.30280	-477.20965
1.30285	-498.17365
1.30290	-493.84412
1.30295	-497.03430
1.30300	-481.31130
1.30305	-489.51460
1.30310	-498.40152
1.30315	-476.07030
1.30320	-492.02117
1.30325	-499.76873
1.30330	-474.93095
1.30335	-497.49004
1.30340	-484.72934
1.30345	-490.88182
1.30350	-493.61626
1.30355	-478.34899
1.30360	-496.57856
1.30365	-474.93095
1.30370	-497.49004
1.30375	-478.12112
1.30380	-474.70308
1.30385	-496.57856
1.30390	-471.51291
1.30395	-487.23591
1.30400	-497.26217
1.30405	-472.88012
1.30410	-494.52773
1.30415	-497.26217
1.30420	-485.41295
1.30425	-497.03430
1.30430	-481.08343
1.30435	-498.17365
1.30440	-496.80643
1.30445	-469.46208
1.30450	-492.70478
1.30455	-482.45065
1.30460	-496.12282
1.30465	-483.13425
1.30470	-481.53917
1.30475	-495.66708
1.30480	-481.76704
1.30485	-498.40152
1.30490	-493.61626
1.30495	-485.41295
1.30500	-495.21134
1.30505	-486.09656
1.30510	-497.49004
1.30515	-473.10799
1.30520	-492.93265
1.30525	-497.49004
1.30530	-474.24734
1.30535	-472.65225
1.30540	-487.69165
1.30545	-495.89495
1.30550	-494.98347
1.30555	-497.49004
1.30560	-472.19651
1.30565	-497.94578
1.30570	-484.95721
1.30575	-472.42438
1.30580	-489.97034
1.30585	-487.69165
1.30590	-480.17195
1.30595	-487.00804
1.30600	-484.50147
1.30605	-495.89495
1.30610	-480.85556
1.30615	-498.85726
1.30620	-497.71791
1.30625	-486.78017
1.30630	-498.85726
1.30635	-491.56543
1.30640	-490.65395
1.30645	-497.49004
1.30650	-475.38669
1.30655	-490.65395
1.30660	-495.89495
1.30665	-487.23591
1.30670	-495.66708
1.30675	-490.65395
1.30680	-495.43921
1.30685	-481.76704
1.30690	-489.74247
1.30695	-481.53917
1.30700	-498.62939
1.30705	-497.94578
1.30710	-493.61626
1.30715	-497.26217
1.30720	-479.26047
1.30725	-498.62939
1.30730	-498.17365
1.30735	-497.94578
1.30740	-478.57686
1.30745	-497.49004
1.30750	-487.23591
1.30755	-487.91952
1.30760	-497.71791
1.30765	-478.34899
1.30770	-492.24904
1.30775	-490.42608
1.30780	-494.29986
1.30785	-497.49004
1.30790	-472.19651
1.30795	-496.80643
1.30800	-483.58999
1.30805	-486.09656
1.30810	-488.37525
1.30815	-496.57856
1.30820	-478.12112
1.30825	-482.90638
1.30830	-488.83099
1.30835	-470.60143
1.30840	-473.79160
1.30845	-480.62769
1.30850	-478.57686
1.30855	-492.93265
1.30860	-494.98347
1.30865	-478.80473
1.30870	-480.62769
1.30875	-484.72934
1.30880	-483.81786
1.30885	-490.19821
1.30890	-497.49004
1.30895	-476.52604
1.30900	-479.26047
1.30905	-471.05717
1.30910	-495.43921
1.30915	-483.81786
1.30920	-490.42608
1.30925	-473.33586
1.30930	-479.03260
1.30935	-493.38839
1.30940	-470.14569
1.30945	-494.98347
1.30950	-489.97034
1.30955	-492.70478
1.30960	-489.28673
1.30965	-494.07199
1.30970	-493.38839
1.30975	-495.21134
1.30980	-473.33586
1.30985	-495.89495
1.30990	-477.89325
1.30995	-479.94408
1.31000	-496.12282
1.31005	-469.91782
1.31010	-495.21134
1.31015	-488.83099
1.31020	-468.09486
1.31025	-494.75560
1.31030	-471.05717
1.31035	-493.38839
1.31040	-483.13425
1.31045	-481.53917
1.31050	-494.29986
1.31055	-474.70308
1.31060	-494.07199
1.31065	-478.57686
1.31070	-493.61626
1.31075	-494.29986
1.31080	-467.86699
1.31085	-493.61626
1.31090	-486.32443
1.31095	-492.24904
1.31100	-470.14569
1.31105	-478.80473
1.31110	-493.38839
1.31115	-473.10799
1.31120	-493.61626
1.31125	-467.18338
1.31130	-492.47691
1.31135	-464.90469
1.31140	-489.28673
1.31145	-473.33586
1.31150	-492.02117
1.31155	-492.02117
1.31160	-467.41125
1.31165	-487.46378
1.31170	-478.12112
1.31175	-483.13425
1.31180	-490.42608
1.31185	-484.95721
1.31190	-488.14739
1.31195	-481.99491
1.31200	-491.56543
1.31205	-492.93265
1.31210	-488.60312
1.31215	-491.10969
1.31220	-478.80473
1.31225	-469.23421
1.31230	-487.23591
1.31235	-487.00804
1.31240	-493.16052
1.31245	-475.38669
1.31250	-486.55230
1.31255	-491.10969
1.31260	-468.09486
1.31265	-487.00804
1.31270	-465.58830
1.31275	-492.70478
1.31280	-489.05886
1.31285	-467.86699
1.31290	-487.23591
1.31295	-466.04404
1.31300	-490.42608
1.31305	-479.03260
1.31310	-485.86869
1.31315	-484.27360
1.31320	-464.90469
1.31325	-493.84412
1.31330	-479.48834
1.31335	-472.65225
1.31340	-491.79330
1.31345	-480.39982
1.31350	-483.36212
1.31355	-480.17195
1.31360	-489.05886
1.31365	-489.28673
1.31370	-469.68995
1.31375	-494.98347
1.31380	-493.61626
1.31385	-468.32273
1.31390	-487.23591
1.31395	-468.09486
1.31400	-494.07199
1.31405	-476.29817
1.31410	-488.60312
1.31415	-493.16052
1.31420	-481.53917
1.31425	-483.13425
1.31430	-468.32273
1.31435	-493.84412
1.31440	-475.84243
1.31445	-465.58830
1.31450	-489.74247
1.31455	-493.38839
1.31460	-493.61626
1.31465	-470.37356
1.31470	-478.12112
1.31475	-493.38839
1.31480	-483.58999
1.31485	-492.93265
1.31490	-476.29817
1.31495	-492.02117
1.31500	-470.82930
1.31505	-493.16052
1.31510	-493.38839
1.31515	-475.61456
1.31520	-492.93265
1.31525	-470.82930
1.31530	-493.61626
1.31535	-466.72764
1.31540	-492.47691
1.31545	-466.27191
1.31550	-476.07030
1.31555	-491.10969
1.31560	-480.17195
1.31565	-484.04573
1.31570	-488.83099
1.31575	-492.24904
1.31580	-476.52604
1.31585	-465.81617
1.31590	-475.15882
1.31595	-466.49977
1.31600	-492.02117
1.31605	-466.49977
1.31610	-488.83099
1.31615	-469.23421
1.31620	-492.02117
1.31625	-488.83099
1.31630	-486.32443
1.31635	-492.47691
1.31640	-467.86699
1.31645	-471.05717
1.31650	-489.05886
1.31655	-490.65395
1.31660	-462.17025
1.31665	-480.17195
1.31670	-489.97034
1.31675	-484.72934
1.31680	-486.09656
1.31685	-466.95551
1.31690	-487.91952
1.31695	-491.10969
1.31700	-474.24734
1.31705	-482.90638
1.31710	-488.37525
1.31715	-476.07030
1.31720	-489.97034
1.31725	-479.03260
1.31730	-490.42608
1.31735	-474.01947
1.31740	-489.05886
1.31745	-480.39982
1.31750	-487.00804
1.31755	-483.81786
1.31760	-480.17195
1.31765	-487.00804
1.31770	-475.61456
1.31775	-489.74247
1.31780	-490.19821
1.31785	-466.04404
1.31790	-490.19821
1.31795	-482.67852
1.31800	-474.24734
1.31805	-485.86869
1.31810	-489.28673
1.31815	-475.15882
1.31820	-488.37525
1.31825	-479.71621
1.31830	-473.79160
1.31835	-469.68995
1.31840	-491.33756
1.31845	-477.66538
1.31850	-463.30960
1.31855	-481.99491
1.31860	-476.98178
1.31865	-486.78017
1.31870	-487.23591
1.31875	-465.13256
1.31880	-484.50147
1.31885	-484.50147
1.31890	-481.53917
1.31895	-488.60312
1.31900	-463.76534
1.31905	-476.75391
1.31910	-472.19651
1.31915	-488.83099
1.31920	-479.03260
1.31925	-486.55230
1.31930	-470.60143
1.31935	-489.05886
1.31940	-488.60312
1.31945	-470.37356
1.31950	-487.91952
1.31955	-465.58830
1.31960	-487.46378
1.31965	-476.75391
1.31970	-488.83099
1.31975	-470.82930
1.31980	-462.85386
1.31985	-488.37525
1.31990	-485.18508
1.31995	-472.42438
1.32000	-485.64082
1.32005	-472.88012
1.32010	-486.32443
1.32015	-476.07030
1.32020	-486.78017
1.32025	-475.61456
1.32030	-486.78017
1.32035	-480.39982
1.32040	-486.78017
1.32045	-471.05717
1.32050	-487.46378
1.32055	-471.74078
1.32060	-487.46378
1.32065	-471.74078
1.32070	-489.28673
1.32075	-478.34899
1.32080	-487.00804
1.32085	-486.78017
1.32090	-489.74247
1.32095	-462.62599
1.32100	-488.37525
1.32105	-470.14569
1.32110	-489.74247
1.32115	-464.90469
1.32120	-489.74247
1.32125	-464.90469
1.32130	-490.88182
1.32135	-467.86699
1.32140	-479.94408
1.32145	-491.56543
1.32150	-465.13256
1.32155	-489.97034
1.32160	-468.77847
1.32165	-491.33756
1.32170	-485.18508
1.32175	-481.76704
1.32180	-466.72764
1.32185	-486.55230
1.32190	-476.52604
1.32195	-489.74247
1.32200	-479.71621
1.32205	-468.09486
1.32210	-471.96864
1.32215	-474.01947
1.32220	-469.46208
1.32225	-464.44895
1.32230	-481.99491
1.32235	-477.43751
1.32240	-477.20965
1.32245	-477.43751
1.32250	-467.86699
1.32255	-488.60312
1.32260	-468.55060
1.32265	-487.69165
1.32270	-480.17195
1.32275	-482.22278
1.32280	-481.99491
1.32285	-461.94238
1.32290	-487.46378
1.32295	-464.67682
1.32300	-485.64082
1.32305	-460.34730
1.32310	-486.78017
1.32315	-472.19651
1.32320	-481.99491
1.32325	-475.84243
1.32330	-472.88012
1.32335	-485.64082
1.32340	-466.49977
1.32345	-483.81786
1.32350	-471.05717
1.32355	-481.53917
1.32360	-478.12112
1.32365	-483.58999
1.32370	-470.14569
1.32375	-481.99491
1.32380	-468.55060
1.32385	-482.90638
1.32390	-469.68995
1.32395	-481.31130
1.32400	-459.20795
1.32405	-480.39982
1.32410	-478.80473
1.32415	-483.13425
1.32420	-465.13256
1.32425	-482.45065
1.32430	-467.18338
1.32435	-481.99491
1.32440	-459.43582
1.32445	-482.90638
1.32450	-472.88012
1.32455	-475.15882
1.32460	-483.58999
1.32465	-469.68995
1.32470	-457.38499
1.32475	-479.26047
1.32480	-460.34730
1.32485	-482.90638
1.32490	-467.41125
1.32495	-476.07030
1.32500	-463.76534
1.32505	-481.08343
1.32510	-477.43751
1.32515	-480.85556
1.32520	-459.43582
1.32525	-479.71621
1.32530	-466.04404
1.32535	-467.18338
1.32540	-467.41125
1.32545	-482.67852
1.32550	-461.25877
1.32555	-481.08343
1.32560	-460.34730
1.32565	-481.53917
1.32570	-475.61456
1.32575	-481.99491
1.32580	-464.67682
1.32585	-460.57517
1.32590	-481.53917
1.32595	-455.33417
1.32600	-479.94408
1.32605	-462.85386
1.32610	-474.93095
1.32615	-479.03260
1.32620	-453.51121
1.32625	-476.52604
1.32630	-481.08343
1.32635	-457.38499
1.32640	-477.43751
1.32645	-454.65056
1.32650	-480.17195
1.32655	-468.32273
1.32660	-454.65056
1.32665	-480.62769
1.32670	-451.68825
1.32675	-475.61456
1.32680	-479.26047
1.32685	-451.46038
1.32690	-468.77847
1.32695	-479.03260
1.32700	-464.90469
1.32705	-477.43751
1.32710	-472.88012
1.32715	-477.89325
1.32720	-465.13256
1.32725	-478.57686
1.32730	-468.55060
1.32735	-476.98178
1.32740	-472.19651
1.32745	-478.80473
1.32750	-452.14399
1.32755	-474.47521
1.32760	-475.15882
1.32765	-453.28334
1.32770	-477.89325
1.32775	-456.70138
1.32780	-476.98178
1.32785	-469.46208
1.32790	-474.70308
1.32795	-476.98178
1.32800	-477.20965
1.32805	-477.20965
1.32810	-462.85386
1.32815	-476.98178
1.32820	-465.36043
1.32825	-470.60143
1.32830	-455.10630
1.32835	-476.52604
1.32840	-460.34730
1.32845	-475.38669
1.32850	-455.56203
1.32855	-477.66538
1.32860	-476.52604
1.32865	-458.06860
1.32870	-476.75391
1.32875	-450.32103
1.32880	-477.66538
1.32885	-478.34899
1.32890	-461.03090
1.32895	-471.96864
1.32900	-450.77677
1.32905	-477.20965
1.32910	-454.65056
1.32915	-469.68995
1.32920	-475.15882
1.32925	-451.46038
1.32930	-476.07030
1.32935	-463.30960
1.32940	-456.47351
1.32945	-474.47521
1.32950	-453.73908
1.32955	-468.55060
1.32960	-476.52604
1.32965	-453.28334
1.32970	-476.52604
1.32975	-463.08173
1.32980	-476.52604
1.32985	-477.43751
1.32990	-451.91612
1.32995	-470.37356
1.33000	-476.52604
1.33005	-448.49808
1.33010	-473.79160
1.33015	-476.29817
1.33020	-457.15712
1.33025	-473.10799
1.33030	-449.63743
1.33035	-462.62599
1.33040	-453.28334
1.33045	-476.98178
1.33050	-451.91612
1.33055	-474.70308
1.33060	-476.75391
1.33065	-448.95382
1.33070	-473.56373
1.33075	-476.52604
1.33080	-470.37356
1.33085	-459.20795
1.33090	-457.38499
1.33095	-474.70308
1.33100	-447.35873
1.33105	-474.93095
1.33110	-474.70308
1.33115	-471.51291
1.33120	-471.74078
1.33125	-460.34730
1.33130	-446.21938
1.33135	-471.51291
1.33140	-449.86530
1.33145	-464.44895
1.33150	-472.88012
1.33155	-457.84073
1.33160	-472.88012
1.33165	-459.20795
1.33170	-472.19651
1.33175	-465.13256
1.33180	-474.70308
1.33185	-465.58830
1.33190	-460.57517
1.33195	-473.79160
1.33200	-450.54890
1.33205	-475.61456
1.33210	-451.00464
1.33215	-462.17025
1.33220	-446.90299
1.33225	-468.77847
1.33230	-456.70138
1.33235	-464.67682
1.33240	-448.27021
1.33245	-473.10799
1.33250	-458.29647
1.33255	-474.70308
1.33260	-461.94238
1.33265	-474.24734
1.33270	-452.14399
1.33275	-474.70308
1.33280	-461.94238
1.33285	-460.57517
1.33290	-475.61456
1.33295	-450.09316
1.33300	-474.47521
1.33305	-453.51121
1.33310	-474.24734
1.33315	-452.82760
1.33320	-459.43582
1.33325	-476.52604
1.33330	-465.81617
1.33335	-472.88012
1.33340	-467.18338
1.33345	-454.42269
1.33350	-477.89325
1.33355	-455.33417
1.33360	-473.10799
1.33365	-463.99321
1.33370	-479.26047
1.33375	-455.33417
1.33380	-479.26047
1.33385	-479.48834
1.33390	-453.73908
1.33395	-476.07030
1.33400	-476.98178
1.33405	-477.20965
1.33410	-473.33586
1.33415	-472.19651
1.33420	-453.05547
1.33425	-478.80473
1.33430	-463.30960
1.33435	-463.30960
1.33440	-478.80473
1.33445	-465.36043
1.33450	-453.73908
1.33455	-478.57686
1.33460	-450.77677
1.33465	-477.89325
1.33470	-458.75221
1.33475	-471.51291
1.33480	-476.52604
1.33485	-462.17025
1.33490	-459.89156
1.33495	-478.57686
1.33500	-458.29647
1.33505	-458.29647
1.33510	-477.89325
1.33515	-453.28334
1.33520	-474.93095
1.33525	-474.70308
1.33530	-479.26047
1.33535	-471.51291
1.33540	-476.75391
1.33545	-461.94238
1.33550	-456.47351
1.33555	-477.43751
1.33560	-453.28334
1.33565	-478.80473
1.33570	-470.14569
1.33575	-479.26047
1.33580	-461.48664
1.33585	-462.62599
1.33590	-478.12112
1.33595	-450.54890
1.33600	-476.52604
1.33605	-479.26047
1.33610	-469.91782
1.33615	-478.34899
1.33620	-465.36043
1.33625	-474.47521
1.33630	-463.30960
1.33635	-479.48834
1.33640	-479.26047
1.33645	-454.65056
1.33650	-479.94408
1.33655	-479.94408
1.33660	-458.98008
1.33665	-479.26047
1.33670	-462.39812
1.33675	-455.10630
1.33680	-479.26047
1.33685	-459.89156
1.33690	-479.26047
1.33695	-456.01777
1.33700	-464.22108
1.33705	-479.26047
1.33710	-454.87843
1.33715	-472.42438
1.33720	-474.24734
1.33725	-461.94238
1.33730	-477.66538
1.33735	-476.98178
1.33740	-469.23421
1.33745	-478.80473
1.33750	-453.73908
1.33755	-480.62769
1.33760	-470.14569
1.33765	-475.38669
1.33770	-476.75391
1.33775	-451.46038
1.33780	-470.37356
1.33785	-472.88012
1.33790	-475.84243
1.33795	-480.62769
1.33800	-459.20795
1.33805	-480.62769
1.33810	-461.03090
1.33815	-474.93095
1.33820	-467.41125
1.33825	-455.33417
1.33830	-477.43751
1.33835	-455.78990
1.33840	-481.31130
1.33845	-458.29647
1.33850	-480.39982
1.33855	-476.75391
1.33860	-454.42269
1.33865	-479.26047
1.33870	-474.47521
1.33875	-466.04404
1.33880	-454.87843
1.33885	-475.38669
1.33890	-467.86699
1.33895	-456.01777
1.33900	-481.31130
1.33905	-453.51121
1.33910	-480.62769
1.33915	-464.67682
1.33920	-480.85556
1.33925	-478.80473
1.33930	-463.99321
1.33935	-466.04404
1.33940	-480.62769
1.33945	-454.65056
1.33950	-481.31130
1.33955	-478.34899
1.33960	-465.13256
1.33965	-462.39812
1.33970	-480.62769
1.33975	-471.74078
1.33980	-481.08343
1.33985	-481.08343
1.33990	-476.52604
1.33995	-457.38499
1.34000	-475.15882
1.34005	-480.39982
1.34010	-481.76704
1.34015	-480.62769
1.34020	-461.03090
1.34025	-481.99491
1.34030	-454.19482
1.34035	-480.39982
1.34040	-476.07030
1.34045	-457.61286
1.34050	-472.88012
1.34055	-482.45065
1.34060	-468.77847
1.34065	-482.45065
1.34070	-467.41125
1.34075	-482.45065
1.34080	-464.67682
1.34085	-483.81786
1.34090	-457.61286
1.34095	-479.26047
1.34100	-462.17025
1.34105	-468.32273
1.34110	-482.45065
1.34115	-460.80304
1.34120	-483.81786
1.34125	-466.72764
1.34130	-478.34899
1.34135	-471.51291
1.34140	-480.17195
1.34145	-483.36212
1.34150	-461.48664
1.34155	-463.53747
1.34160	-483.81786
1.34165	-463.99321
1.34170	-485.64082
1.34175	-458.29647
1.34180	-484.50147
1.34185	-466.95551
1.34190	-468.09486
1.34195	-483.36212
1.34200	-476.98178
1.34205	-475.61456
1.34210	-483.36212
1.34215	-456.01777
1.34220	-465.36043
1.34225	-484.95721
1.34230	-466.27191
1.34235	-483.36212
1.34240	-468.32273
1.34245	-484.27360
1.34250	-465.81617
1.34255	-484.72934
1.34260	-458.52434
1.34265	-474.93095
1.34270	-483.36212
1.34275	-457.84073
1.34280	-475.15882
1.34285	-471.96864
1.34290	-477.43751
1.34295	-482.67852
1.34300	-464.44895
1.34305	-479.71621
1.34310	-482.22278
1.34315	-457.84073
1.34320	-481.99491
1.34325	-470.14569
1.34330	-456.47351
1.34335	-482.22278
1.34340	-464.22108
1.34345	-471.74078
1.34350	-478.34899
1.34355	-468.09486
1.34360	-454.87843
1.34365	-480.17195
1.34370	-463.99321
1.34375	-457.38499
1.34380	-479.03260
1.34385	-481.31130
1.34390	-454.42269
1.34395	-478.57686
1.34400	-478.34899
1.34405	-467.86699
1.34410	-459.89156
1.34415	-480.39982
1.34420	-462.39812
1.34425	-462.85386
1.34430	-480.85556
1.34435	-453.96695
1.34440	-480.62769
1.34445	-457.84073
1.34450	-476.52604
1.34455	-480.85556
1.34460	-453.28334
1.34465	-480.17195
1.34470	-459.89156
1.34475	-480.62769
1.34480	-457.38499
1.34485	-476.75391
1.34490	-458.29647
1.34495	-469.00634
1.34500	-464.22108
1.34505	-480.17195
1.34510	-480.62769
1.34515	-468.32273
1.34520	-478.80473
1.34525	-456.24564
1.34530	-478.34899
1.34535	-478.57686
1.34540	-469.91782
1.34545	-456.92925
1.34550	-481.53917
1.34555	-471.96864
1.34560	-454.19482
1.34565	-472.42438
1.34570	-481.08343
1.34575	-468.32273
1.34580	-464.90469
1.34585	-470.82930
1.34590	-476.07030
1.34595	-482.45065
1.34600	-455.33417
1.34605	-481.08343
1.34610	-466.04404
1.34615	-474.93095
1.34620	-480.17195
1.34625	-473.56373
1.34630	-480.17195
1.34635	-463.76534
1.34640	-482.67852
1.34645	-456.92925
1.34650	-483.36212
1.34655	-457.38499
1.34660	-477.20965
1.34665	-459.43582
1.34670	-460.57517
1.34675	-480.17195
1.34680	-482.45065
1.34685	-461.03090
1.34690	-481.31130
1.34695	-458.29647
1.34700	-483.36212
1.34705	-484.04573
1.34710	-466.95551
1.34715	-477.20965
1.34720	-483.13425
1.34725	-455.78990
1.34730	-478.80473
1.34735	-483.13425
1.34740	-465.81617
1.34745	-471.96864
1.34750	-482.22278
1.34755	-457.15712
1.34760	-477.89325
1.34765	-475.61456
1.34770	-480.17195
1.34775	-460.57517
1.34780	-473.79160
1.34785	-479.94408
1.34790	-463.76534
1.34795	-480.62769
1.34800	-458.75221
1.34805	-478.12112
1.34810	-454.87843
1.34815	-481.08343
1.34820	-452.37186
1.34825	-474.01947
1.34830	-466.95551
1.34835	-478.80473
1.34840	-459.20795
1.34845	-480.85556
1.34850	-474.93095
1.34855	-454.42269
1.34860	-477.66538
1.34865	-458.75221
1.34870	-475.38669
1.34875	-482.45065
1.34880	-456.92925
1.34885	-475.84243
1.34890	-457.84073
1.34895	-470.60143
1.34900	-458.29647
1.34905	-480.62769
1.34910	-466.04404
1.34915	-461.71451
1.34920	-482.90638
1.34925	-458.98008
1.34930	-476.52604
1.34935	-459.20795
1.34940	-479.71621
1.34945	-478.80473
1.34950	-479.71621
1.34955	-474.24734
1.34960	-458.98008
1.34965	-481.99491
1.34970	-481.53917
1.34975	-474.70308
1.34980	-473.56373
1.34985	-483.36212
1.34990	-479.26047
1.34995	-483.81786
1.35000	-457.84073
1.35005	-482.90638
1.35010	-475.38669
1.35015	-465.13256
1.35020	-482.90638
1.35025	-458.29647
1.35030	-484.04573
1.35035	-471.96864
1.35040	-481.08343
1.35045	-473.10799
1.35050	-481.99491
1.35055	-481.76704
1.35060	-479.48834
1.35065	-473.10799
1.35070	-484.04573
1.35075	-484.04573
1.35080	-457.15712
1.35085	-476.52604
1.35090	-456.47351
1.35095	-481.53917
1.35100	-480.62769
1.35105	-461.25877
1.35110	-477.43751
1.35115	-463.08173
1.35120	-457.38499
1.35125	-482.90638
1.35130	-456.01777
1.35135	-481.08343
1.35140	-460.80304
1.35145	-472.65225
1.35150	-481.76704
1.35155	-459.43582
1.35160	-481.76704
1.35165	-457.84073
1.35170	-475.61456
1.35175	-482.90638
1.35180	-462.85386
1.35185	-471.51291
1.35190	-482.22278
1.35195	-461.94238
1.35200	-459.89156
1.35205	-482.22278
1.35210	-460.34730
1.35215	-477.89325
1.35220	-460.11943
1.35225	-484.72934
1.35230	-458.98008
1.35235	-482.90638
1.35240	-475.61456
1.35245	-465.13256
1.35250	-485.18508
1.35255	-459.20795
1.35260	-480.62769
1.35265	-458.06860
1.35270	-485.86869
1.35275	-461.03090
1.35280	-483.81786
1.35285	-458.75221
1.35290	-482.90638
1.35295	-485.64082
1.35300	-458.06860
1.35305	-483.81786
1.35310	-458.75221
1.35315	-485.86869
1.35320	-477.43751
1.35325	-487.00804
1.35330	-461.71451
1.35335	-486.55230
1.35340	-472.65225
1.35345	-486.55230
1.35350	-468.77847
1.35355	-488.83099
1.35360	-486.09656
1.35365	-475.38669
1.35370	-462.62599
1.35375	-488.37525
1.35380	-469.68995
1.35385	-482.67852
1.35390	-472.42438
1.35395	-487.23591
1.35400	-476.52604
1.35405	-488.83099
1.35410	-486.32443
1.35415	-485.86869
1.35420	-471.96864
1.35425	-474.70308
1.35430	-488.14739
1.35435	-476.98178
1.35440	-486.32443
1.35445	-485.86869
1.35450	-463.76534
1.35455	-478.57686
1.35460	-488.83099
1.35465	-464.22108
